timestamp,robot_name,num_links,N,execution_time
2025-06-19 22:41:19,niryo_one,6,32000,3.345045804977417
2025-06-19 22:41:23,niryo_one,6,33000,3.452829122543335
2025-06-19 22:41:27,niryo_one,6,34000,3.5520095825195312
2025-06-19 22:41:30,niryo_one,6,35000,3.704179286956787
2025-06-19 22:41:34,niryo_one,6,36000,3.7716920375823975
2025-06-19 22:41:38,niryo_one,6,37000,3.8854730129241943
2025-06-19 22:41:42,niryo_one,6,38000,3.9822447299957275
2025-06-19 22:41:46,niryo_one,6,39000,4.0529868602752686
2025-06-19 22:41:50,niryo_one,6,40000,4.164179086685181
2025-06-19 22:41:55,niryo_one,6,41000,4.283079147338867
2025-06-19 22:41:59,niryo_one,6,42000,4.379401206970215
2025-06-19 22:42:04,niryo_one,6,43000,4.503561973571777
2025-06-19 22:42:08,niryo_one,6,44000,4.566917419433594
2025-06-19 22:42:13,niryo_one,6,45000,4.711477279663086
2025-06-19 22:42:18,niryo_one,6,46000,4.810697317123413
2025-06-19 22:42:23,niryo_one,6,47000,4.891202688217163
2025-06-19 22:42:28,niryo_one,6,48000,5.010274410247803
2025-06-19 22:42:33,niryo_one,6,49000,5.108188152313232
2025-06-19 22:42:38,niryo_one,6,50000,5.191742897033691
2025-06-19 22:42:44,niryo_one,6,51000,5.278656482696533
2025-06-19 22:42:49,niryo_one,6,52000,5.389569997787476
2025-06-19 22:42:55,niryo_one,6,53000,5.498463869094849
2025-06-19 22:43:01,niryo_one,6,54000,5.597882509231567
2025-06-19 22:43:06,niryo_one,6,55000,5.720045804977417
2025-06-19 22:43:12,niryo_one,6,56000,5.8289690017700195
2025-06-19 22:43:18,niryo_one,6,57000,5.96699333190918
2025-06-19 22:43:24,niryo_one,6,58000,6.0225138664245605
2025-06-19 22:43:30,niryo_one,6,59000,6.080351114273071
2025-06-19 22:43:37,niryo_one,6,60000,6.187058687210083
2025-06-19 22:43:43,niryo_one,6,61000,6.321888446807861
2025-06-19 22:43:50,niryo_one,6,62000,6.41275691986084
2025-06-19 22:43:56,niryo_one,6,63000,6.503488302230835
2025-06-19 22:44:03,niryo_one,6,64000,6.601094007492065
2025-06-19 22:44:10,niryo_one,6,65000,6.70074987411499
2025-06-19 22:44:16,niryo_one,6,66000,6.837698459625244
2025-06-19 22:44:23,niryo_one,6,67000,6.9608376026153564
2025-06-19 22:44:31,niryo_one,6,68000,7.018821716308594
2025-06-19 22:44:38,niryo_one,6,69000,7.079104423522949
2025-06-19 22:44:45,niryo_one,6,70000,7.163682699203491
2025-06-19 22:44:52,niryo_one,6,71000,7.308184862136841
2025-06-19 22:45:00,niryo_one,6,72000,7.393829345703125
2025-06-19 22:45:07,niryo_one,6,73000,7.497072219848633
2025-06-19 22:45:15,niryo_one,6,74000,7.6390769481658936
2025-06-19 22:45:23,niryo_one,6,75000,7.6946046352386475
2025-06-19 22:45:31,niryo_one,6,76000,7.789924383163452
2025-06-19 22:45:39,niryo_one,6,77000,7.923100471496582
2025-06-19 22:45:47,niryo_one,6,78000,8.059312582015991
2025-06-19 22:45:55,niryo_one,6,79000,8.17732834815979
2025-06-19 22:46:03,niryo_one,6,80000,8.291754245758057
2025-06-19 22:46:12,niryo_one,6,81000,8.33629322052002
2025-06-19 22:46:20,niryo_one,6,82000,8.439348697662354
2025-06-19 22:46:29,niryo_one,6,83000,8.587378740310669
2025-06-19 22:46:38,niryo_one,6,84000,8.65725827217102
2025-06-19 22:46:46,niryo_one,6,85000,8.731284618377686
2025-06-19 22:46:55,niryo_one,6,86000,8.785385847091675
2025-06-19 22:47:04,niryo_one,6,87000,8.973087549209595
2025-06-19 22:47:13,niryo_one,6,88000,9.086668014526367
2025-06-19 22:47:23,niryo_one,6,89000,9.158677101135254
2025-06-19 22:47:32,niryo_one,6,90000,9.324745178222656
2025-06-19 22:47:42,niryo_one,6,91000,9.375665187835693
2025-06-19 22:47:51,niryo_one,6,92000,9.440876722335815
2025-06-19 22:48:01,niryo_one,6,93000,9.575156211853027
2025-06-19 22:48:10,niryo_one,6,94000,9.634885549545288
2025-06-19 22:48:20,niryo_one,6,95000,9.769436120986938
2025-06-19 22:48:30,niryo_one,6,96000,9.893712759017944
2025-06-19 22:48:40,niryo_one,6,97000,9.946600437164307
2025-06-19 22:48:50,niryo_one,6,98000,9.992621421813965
2025-06-19 22:49:01,niryo_one,6,99000,10.13291883468628
2025-06-19 22:49:11,niryo_one,6,100000,10.209916591644287
2025-06-19 23:14:58,niryo_one,6,1000,0.16484951972961426
2025-06-19 23:15:08,niryo_one,6,1000,0.1642599105834961
2025-06-19 23:15:13,niryo_one,6,1000,0.17149686813354492
